Datum,Uhrzeit,Lat,Lon,Adresse,Abschnitt_km,Kumuliert_km,Grund
2024-01-29,13:00:00,52.365823,13.408843,,0.371,69.437,Blankenfelde-Mahlow
2024-01-29,13:00:00,52.366030,13.411836,,0.205,69.641,Blankenfelde-Mahlow
2024-01-29,14:02:39,52.365823,13.408843,,0.205,69.846,Blankenfelde-Mahlow
2024-01-29,14:39:15,52.366030,13.411836,,0.205,70.050,Blankenfelde-Mahlow
2024-01-29,15:00:00,52.366724,13.406255,,0.387,70.437,Blankenfelde-Mahlow
2024-01-29,15:00:00,52.366190,13.411284,,0.347,70.784,Blankenfelde-Mahlow
2024-01-29,15:00:00,52.390467,13.526039,,8.244,79.028,Blankenfelde-Mahlow
2024-01-29,15:00:00,52.458497,13.454005,,9.005,88.032,Blankenfelde-Mahlow
2024-01-29,15:00:00,52.469603,13.462198,,1.354,89.386,Blankenfelde-Mahlow
2024-01-29,16:28:47,52.365957,13.411913,,12.019,101.405,Blankenfelde-Mahlow
2024-01-29,16:28:47,52.516795,13.426614,,16.802,118.207,Blankenfelde-Mahlow
2024-01-29,17:00:00,52.471286,13.466842,,5.747,123.954,Blankenfelde-Mahlow
2024-01-29,17:00:00,52.496568,13.462225,,2.829,126.782,Blankenfelde-Mahlow
2024-01-29,17:00:00,52.515874,13.424358,,3.343,130.125,Blankenfelde-Mahlow
2024-01-29,17:00:00,52.516766,13.426581,,0.180,130.305,Blankenfelde-Mahlow
2024-01-29,19:00:00,52.515711,13.422826,"Singerstraße, 10179 Berlin",0.280,130.585,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.518041,13.427101,"Neue Blumenstraße, 10243 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.521373,13.427146,,0.371,0.371,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.504352,13.444789,,2.238,2.608,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.498306,13.462405,,1.369,3.977,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.491684,13.458141,,0.791,4.768,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.475735,13.478022,,2.227,6.995,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.466480,13.457132,,1.750,8.744,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.446992,13.470755,,2.355,11.100,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.437553,13.490356,,1.693,12.793,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.406108,13.522712,,4.128,16.921,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.392372,13.518799,,1.550,18.471,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.365146,13.440225,,6.133,24.604,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.367233,13.412505,,1.896,26.500,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.366425,13.408944,,0.258,26.758,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.366000,13.411935,,0.209,26.967,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.368274,13.407500,,0.393,27.360,Blankenfelde-Mahlow
2024-01-30,09:00:00,52.365951,13.412072,,0.404,27.764,Blankenfelde-Mahlow
2024-01-30,09:04:36,52.517545,13.427573,,16.889,44.653,Blankenfelde-Mahlow
2024-01-30,09:04:36,52.366425,13.408944,,16.851,61.504,Blankenfelde-Mahlow
2024-01-30,10:04:12,52.365961,13.411921,"Kirschenhof, 15831 Waldblick",0.209,61.713,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.366709,13.408733,"Marktplatz, 15831 Waldblick",0.232,61.945,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.367299,13.521273,,7.641,69.586,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.386640,13.500736,,2.563,72.149,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.393175,13.524959,,1.797,73.946,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.429684,13.512096,,4.152,78.098,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.458497,13.454005,,5.076,83.174,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.469927,13.464107,,1.443,84.618,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.477393,13.478361,,1.273,85.891,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.473757,13.477524,,0.408,86.299,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.475834,13.475478,,0.269,86.569,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.477393,13.478361,,0.261,86.830,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.489572,13.469887,,1.471,88.301,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.492874,13.458943,,0.827,89.128,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.498859,13.460245,,0.671,89.799,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.510738,13.431645,,2.343,92.142,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.514550,13.432898,,0.432,92.574,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.514988,13.431398,,0.113,92.687,Blankenfelde-Mahlow
2024-01-30,11:00:00,52.516734,13.426466,,0.386,93.073,Blankenfelde-Mahlow
2024-01-30,11:08:25,52.365947,13.412138,,16.795,109.868,Blankenfelde-Mahlow
2024-01-30,11:08:25,52.514902,13.431269,,16.614,126.482,Blankenfelde-Mahlow
2024-01-30,12:04:44,52.516734,13.426466,"Lichtenberger Straße, 10179 Berlin",0.384,126.865,Blankenfelde-Mahlow
2024-01-30,13:00:00,52.515711,13.422826,"Singerstraße, 10179 Berlin",0.271,127.137,Blankenfelde-Mahlow
2024-02-01,07:00:00,52.515711,13.422826,"Singerstraße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-02-01,08:44:22,52.516748,13.426586,"Lichtenberger Straße, 10179 Berlin",0.279,0.279,Blankenfelde-Mahlow
2024-02-01,08:44:22,52.516921,13.439052,,0.844,1.123,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.514283,13.440257,,0.304,1.428,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.509059,13.435458,,0.666,2.093,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.506017,13.438061,,0.381,2.474,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.498041,13.462765,,1.893,4.367,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.495727,13.462924,,0.258,4.625,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.492688,13.458861,,0.436,5.060,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.490892,13.459232,,0.201,5.262,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.477597,13.478495,,1.972,7.233,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.464976,13.456093,,2.067,9.300,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.462438,13.454240,,0.309,9.609,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.448670,13.467227,,1.766,11.375,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.424161,13.521752,,4.592,15.967,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.411127,13.523403,,1.454,17.421,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.399446,13.518986,,1.333,18.754,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.395300,13.520213,,0.469,19.222,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.393046,13.522503,,0.295,19.517,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.378799,13.487932,,2.831,22.348,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.372945,13.484448,,0.693,23.041,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.368838,13.476558,,0.704,23.745,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.361854,13.451712,,1.857,25.602,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.367230,13.413272,,2.678,28.280,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.362400,13.411511,,0.550,28.830,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.361627,13.412831,,0.124,28.954,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.360899,13.411057,,0.145,29.099,Blankenfelde-Mahlow
2024-02-01,09:00:00,52.365359,13.412296,,0.503,29.602,Blankenfelde-Mahlow
2024-02-01,09:03:08,52.517044,13.439215,,16.965,46.567,Blankenfelde-Mahlow
2024-02-01,09:14:06,52.361627,13.412831,,17.374,63.941,Blankenfelde-Mahlow
2024-02-01,10:07:13,52.360899,13.411057,,0.145,64.086,Blankenfelde-Mahlow
2024-02-01,10:07:13,52.365359,13.412296,,0.503,64.589,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.366480,13.412725,,0.128,64.717,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.367072,13.416001,,0.232,64.949,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.365345,13.439084,,1.579,66.528,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.361933,13.452880,,1.011,67.539,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.366564,13.462864,,0.851,68.390,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.371099,13.482890,,1.450,69.840,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.381245,13.492346,,1.298,71.138,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.389708,13.511907,,1.627,72.766,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.392773,13.522533,,0.798,73.563,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.398639,13.518862,,0.698,74.261,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.418983,13.522990,,2.279,76.541,Blankenfelde-Mahlow
2024-02-01,11:00:00,52.426196,13.520611,,0.818,77.359,Blankenfelde-Mahlow
2024-02-01,12:43:35,52.366480,13.412725,"Trebbiner Straße, 15831 Waldblick",9.883,87.242,Blankenfelde-Mahlow
2024-02-01,12:43:35,52.515424,13.426415,,16.588,103.830,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.448925,13.466902,,7.886,111.716,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.463201,13.455196,,1.775,113.490,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.465188,13.457796,,0.283,113.773,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.474492,13.472914,,1.456,115.229,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.477356,13.478354,,0.487,115.716,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.481397,13.473311,,0.564,116.280,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.483597,13.477562,,0.378,116.658,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.485993,13.478123,,0.269,116.927,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.492240,13.461544,,1.320,118.247,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.494325,13.461272,,0.233,118.480,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.497500,13.464492,,0.415,118.895,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.503507,13.444454,,1.512,120.406,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.513443,13.424599,,1.740,122.146,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.515424,13.426415,,0.252,122.398,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.517713,13.427615,,0.267,122.666,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.515825,13.426493,,0.223,122.889,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.514848,13.434102,,0.526,123.415,Blankenfelde-Mahlow
2024-02-01,13:00:00,52.516659,13.436708,,0.268,123.683,Blankenfelde-Mahlow
2024-02-01,13:23:15,52.516835,13.426471,,0.693,124.376,Blankenfelde-Mahlow
2024-02-01,14:50:10,52.517002,13.437386,,0.739,125.114,Blankenfelde-Mahlow
2024-02-01,14:56:25,52.517044,13.439215,,0.124,125.238,Blankenfelde-Mahlow
2024-02-01,15:00:00,52.516916,13.441812,,0.176,125.414,Blankenfelde-Mahlow
2024-02-01,15:00:00,52.516601,13.440015,,0.127,125.541,Blankenfelde-Mahlow
2024-02-01,15:00:00,52.515885,13.426263,,0.934,126.475,Blankenfelde-Mahlow
2024-02-01,15:24:20,52.516601,13.440015,,0.934,127.409,Blankenfelde-Mahlow
2024-02-01,15:24:20,52.516513,13.426024,,0.947,128.356,Blankenfelde-Mahlow
2024-02-01,17:00:00,52.518097,13.428520,"Lichtenberger Straße, 10243 Berlin",0.244,128.600,Blankenfelde-Mahlow
2024-02-01,17:00:00,52.517566,13.432738,,0.291,128.891,Blankenfelde-Mahlow
2024-02-01,17:00:00,52.515663,13.428047,"Singerstraße, 10243 Berlin",0.381,129.273,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.516810,13.426446,"Lichtenberger Straße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.513728,13.423623,,0.392,0.392,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.513548,13.417631,,0.406,0.798,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.499374,13.407272,,1.725,2.523,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.498165,13.389501,,1.210,3.734,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.495975,13.390838,,0.260,3.994,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.494077,13.388954,,0.247,4.240,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.489710,13.386301,,0.518,4.758,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.461854,13.385346,,3.098,7.856,Blankenfelde-Mahlow
2024-02-05,11:00:00,52.448523,13.385160,,1.482,9.338,Blankenfelde-Mahlow
2024-02-05,12:20:50,52.516789,13.426604,,8.093,17.431,Blankenfelde-Mahlow
2024-02-05,12:20:50,52.358001,13.435658,,17.667,35.099,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.430536,13.392491,,8.581,43.679,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.399271,13.406764,,3.609,47.288,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.360189,13.426774,,4.553,51.841,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.358001,13.435658,,0.651,52.492,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.358857,13.424473,,0.766,53.257,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.366212,13.410941,,1.230,54.487,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.366835,13.408236,,0.196,54.684,Blankenfelde-Mahlow
2024-02-05,13:00:00,52.365982,13.411774,,0.258,54.942,Blankenfelde-Mahlow
2024-02-05,13:19:13,52.357961,13.436219,,1.884,56.826,Blankenfelde-Mahlow
2024-02-05,13:41:57,52.366212,13.410941,,1.946,58.773,Blankenfelde-Mahlow
2024-02-05,15:00:00,52.362187,13.411071,,0.448,59.220,Blankenfelde-Mahlow
2024-02-05,16:53:02,52.366183,13.411089,"Ulmenhof, 15831 Waldblick",0.444,59.665,Blankenfelde-Mahlow
2024-02-05,16:53:02,52.362187,13.411071,,0.444,60.109,Blankenfelde-Mahlow
2024-02-05,16:55:22,52.361510,13.412196,,0.107,60.216,Blankenfelde-Mahlow
2024-02-05,17:00:00,52.365993,13.411948,,0.499,60.715,Blankenfelde-Mahlow
2024-02-05,17:00:32,52.361650,13.412262,,0.483,61.199,Blankenfelde-Mahlow
2024-02-05,17:00:32,52.365993,13.411948,,0.483,61.682,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.366724,13.406255,"Kastanienhof, 15831 Waldblick",0.395,62.077,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.365985,13.411797,,0.385,62.462,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.368274,13.407500,,0.387,62.849,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.364187,13.454625,,3.232,66.081,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.392273,13.513417,,5.067,71.149,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.390414,13.526496,,0.911,72.060,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.406376,13.523328,,1.788,73.848,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.423460,13.516364,,1.958,75.805,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.424852,13.521890,,0.405,76.211,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.445164,13.475430,,3.876,80.086,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.460408,13.458251,,2.056,82.143,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.466500,13.459090,,0.680,82.822,Blankenfelde-Mahlow
2024-02-05,19:00:00,52.475263,13.473811,,1.394,84.217,Blankenfelde-Mahlow
2024-02-05,20:37:21,52.366177,13.410998,"Ulmenhof, 15831 Waldblick",12.856,97.073,Blankenfelde-Mahlow
2024-02-05,20:37:21,52.515966,13.425543,,16.685,113.758,Blankenfelde-Mahlow
2024-02-05,21:00:00,52.486105,13.476393,,4.783,118.540,Blankenfelde-Mahlow
2024-02-05,21:00:00,52.496194,13.462524,,1.463,120.003,Blankenfelde-Mahlow
2024-02-05,21:00:00,52.498457,13.461342,,0.264,120.267,Blankenfelde-Mahlow
2024-02-05,21:00:00,52.511000,13.431631,,2.447,122.714,Blankenfelde-Mahlow
2024-02-05,21:00:00,52.515966,13.425543,,0.689,123.403,Blankenfelde-Mahlow
2024-02-05,21:00:00,52.516768,13.426590,,0.114,123.517,Blankenfelde-Mahlow
2024-02-05,21:11:17,52.516835,13.426471,"Lichtenberger Straße, 10179 Berlin",0.011,123.528,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.516788,13.426592,"Lichtenberger Straße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.515711,13.422826,,0.282,0.282,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.517956,13.427323,,0.394,0.675,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.510333,13.429771,,0.864,1.539,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.497823,13.463730,,2.687,4.226,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.492862,13.458804,,0.645,4.870,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.477719,13.478060,,2.130,7.000,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.458818,13.454164,,2.653,9.653,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.426717,13.514601,,5.433,15.086,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.394142,13.521365,,3.651,18.737,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.367238,13.425294,,7.174,25.912,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.368274,13.407500,,1.214,27.125,Blankenfelde-Mahlow
2024-02-07,09:00:00,52.366191,13.411496,,0.357,27.482,Blankenfelde-Mahlow
2024-02-07,09:16:29,52.516788,13.426592,,16.777,44.259,Blankenfelde-Mahlow
2024-02-07,09:16:29,52.366191,13.411496,,16.777,61.036,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.366332,13.407854,"Weidenhof, 15831 Waldblick",0.248,61.283,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.364855,13.404432,,0.285,61.568,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.360747,13.405756,,0.466,62.034,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.365238,13.395581,,0.852,62.886,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.364293,13.392132,,0.257,63.143,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.364664,13.375697,,1.117,64.259,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.369219,13.372816,,0.543,64.802,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.364454,13.374303,,0.539,65.342,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.367332,13.389219,,1.062,66.404,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.365384,13.398592,,0.672,67.076,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.367494,13.395256,,0.326,67.402,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.366471,13.433662,,2.610,70.012,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.362187,13.436771,,0.521,70.533,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.358258,13.432345,,0.530,71.063,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.357316,13.431989,,0.108,71.171,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.354018,13.434181,,0.396,71.567,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.359968,13.422501,,1.033,72.599,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.363684,13.416018,,0.604,73.203,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.365295,13.412955,,0.274,73.478,Blankenfelde-Mahlow
2024-02-07,13:00:00,52.366337,13.409875,,0.239,73.717,Blankenfelde-Mahlow
2024-02-07,13:44:02,52.366134,13.411399,,0.106,73.823,Blankenfelde-Mahlow
2024-02-07,13:44:02,52.358258,13.432345,,1.670,75.493,Blankenfelde-Mahlow
2024-02-07,14:05:31,52.357202,13.432608,,0.119,75.612,Blankenfelde-Mahlow
2024-02-07,14:21:55,52.366337,13.409875,,1.848,77.460,Blankenfelde-Mahlow
2024-02-07,14:35:17,52.365961,13.411921,,0.145,77.605,Blankenfelde-Mahlow
2024-02-07,15:00:00,52.366724,13.406255,,0.394,77.999,Blankenfelde-Mahlow
2024-02-07,15:00:00,52.365980,13.411837,,0.388,78.387,Blankenfelde-Mahlow
2024-02-07,15:00:00,52.438760,13.387780,,8.256,86.642,Blankenfelde-Mahlow
2024-02-07,15:00:00,52.454679,13.384146,,1.787,88.429,Blankenfelde-Mahlow
2024-02-07,15:00:00,52.469072,13.385476,,1.603,90.032,Blankenfelde-Mahlow
2024-02-07,16:14:07,52.509270,13.262332,,9.460,99.493,Blankenfelde-Mahlow
2024-02-07,19:00:00,52.508547,13.266135,"Alemannenallee, 14052 Berlin",0.270,99.762,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.508522,13.261966,"Heerstraße, 14052 Berlin",0.282,100.045,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.517139,13.280821,,1.596,101.640,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.519489,13.299296,,1.277,102.917,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.513209,13.320903,,1.620,104.538,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.513929,13.350117,,1.979,106.516,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.516113,13.376781,,1.821,108.337,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.514791,13.379755,,0.249,108.586,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.515809,13.391788,,0.822,109.408,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.516091,13.401795,,0.678,110.086,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.514284,13.405465,,0.319,110.405,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.516041,13.408364,,0.277,110.682,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.515130,13.419255,,0.744,111.426,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.513538,13.424004,,0.367,111.793,Blankenfelde-Mahlow
2024-02-07,21:00:00,52.515583,13.426530,,0.284,112.077,Blankenfelde-Mahlow
2024-02-07,21:59:31,52.508522,13.261966,,11.164,123.241,Blankenfelde-Mahlow
2024-02-07,21:59:31,52.515967,13.425967,,11.129,134.371,Blankenfelde-Mahlow
2024-02-07,22:25:18,52.516835,13.426471,"Lichtenberger Straße, 10179 Berlin",0.102,134.473,Blankenfelde-Mahlow
2024-02-08,07:00:00,52.517801,13.427437,"Neue Blumenstraße, 10179 Berlin",0.000,0.000,Blankenfelde-Mahlow
2024-02-08,07:00:00,52.515898,13.426352,,0.224,0.224,Blankenfelde-Mahlow
2024-02-08,07:00:00,52.518053,13.431286,,0.411,0.635,Blankenfelde-Mahlow
2024-02-08,07:00:00,52.517149,13.440002,,0.598,1.233,Blankenfelde-Mahlow
2024-02-08,07:00:00,52.516766,13.443447,,0.237,1.470,Blankenfelde-Mahlow
2024-02-08,08:54:50,52.516883,13.426223,"Lichtenberger Straße, 10179 Berlin",1.166,2.636,Blankenfelde-Mahlow
2024-02-08,08:54:50,52.516766,13.443447,,1.166,3.801,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.516513,13.446544,,0.211,4.013,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.513513,13.476422,,2.049,6.062,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.509826,13.542580,,4.496,10.557,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.508655,13.560845,,1.243,11.800,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.505388,13.572464,,0.866,12.667,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.504986,13.581451,,0.610,13.277,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.503157,13.581156,,0.204,13.481,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.502277,13.597399,,1.104,14.585,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.499129,13.595744,,0.367,14.952,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.496044,13.601059,,0.497,15.449,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.495313,13.605931,,0.340,15.789,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.492029,13.604380,,0.380,16.169,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.491279,13.607268,,0.213,16.382,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.492847,13.609598,,0.235,16.617,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.501786,13.614135,,1.040,17.657,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.504480,13.613645,,0.301,17.958,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.505090,13.591396,,1.507,19.466,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.505397,13.573087,,1.240,20.706,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.508597,13.562032,,0.829,21.534,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.510289,13.544611,,1.194,22.728,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.516518,13.545329,,0.694,23.422,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.519914,13.543522,,0.397,23.819,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.525528,13.538181,,0.721,24.541,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.534362,13.537074,,0.985,25.526,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.533209,13.535546,,0.165,25.690,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.522171,13.540303,,1.269,26.959,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.517465,13.545016,,0.613,27.572,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.509073,13.543697,,0.937,28.509,Blankenfelde-Mahlow
2024-02-08,09:00:00,52.509555,13.546789,,0.216,28.725,Blankenfelde-Mahlow
